ROL DE PROCEDIMENTOS,Unnamed: 0,Rol de Procedimentos e Eventos em Saúde,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,ESTÍMULOS NEUROVASCULARES,,,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,PAC: Procedimento de Alta Complexidade,,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,DUT: Diretriz de Utilização,,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,105,,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,BLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,
,,BLOQUEIO SIMPÁTICO POR VIA VENOSA,,HCO,HSO,REF,,,,,OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,ESTÍMULOS NEUROVASCULARES,,,,
,,,,,,,,,,BLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,
,,"INSTALAÇÃO DE BOMBA DE INFUSÃO PARA ANALGESIA EM DOR AGUDA OU CRÔNICA, POR QUALQUER VIA",,AMB HCO,HSO,REF,,,,,OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,ESTÍMULOS NEUROVASCULARES,,,,
,,,,,,,,,,BLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,
,,PASSAGEM DE CATÉTER PERIDURAL OU SUBARACNÓIDEO COM BLOQUEIO DE PROVA,,AMB HCO,HSO,REF,,,,,OUTROS PROCEDIMENTOS INVASIVOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,ESTÍMULOS NEUROVASCULARES,,,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ECG CONVENCIONAL,,AMB HCO,HSO,REF,,,,ECG - TE,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ECG DE ALTA RESOLUÇÃO,,AMB HCO,HSO,REF,,,,ECG - TE,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,"ERGOESPIROMETRIA OU TESTE CARDIOPULMONAR DE EXERCÍCIO COMPLETO (ESPIROMETRIA FORÇADA,",,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,ECG - TE,,,,
,,"CONSUMO DE O2, PRODUÇÃO DE CO2 E DERIVADOS, ECG, OXIMETRIA)",,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ESTUDO DA VARIABILIDADE DA FREQUÊNCIA CARDÍACA,,AMB HCO,HSO,REF,,,,ECG - TE,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,TESTE ERGOMÉTRICO (INCLUI ECG BASAL CONVENCIONAL) - COM DIRETRIZ DE UTILIZAÇÃO,,AMB HCO,HSO,REF,,,68.0,ECG - TE,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,TESTE ERGOMÉTRICO COM MEDIDA DE GASES EXPIRADOS (TESTE CARDIOPULMONAR DE EXERCÍCIO) COM,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,ECG - TE,,,,
,,OU SEM ELETROCARDIOGRAMA,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,TESTE ERGOMÉTRICO COM REALIZAÇÃO DE GASOMETRIA ARTERIAL,,AMB HCO,HSO,REF,,,,ECG - TE,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MANOMETRIA ANORRETAL,,AMB HCO,HSO,REF,,,,TUBO DIGESTIVO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MANOMETRIA ESOFÁGICA COM OU SEM TESTE PROVOCATIVO,,AMB HCO,HSO,REF,,,,TUBO DIGESTIVO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MANOMETRIA ESOFÁGICA PARA LOCALIZAÇÃO DOS ESFÍNCTERES PRÉ-PH-METRIA,,AMB HCO,HSO,REF,,,,TUBO DIGESTIVO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PH-METRIA ESOFÁGICA,,AMB HCO,HSO,REF,,,,TUBO DIGESTIVO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PLETISMOGRAFIA PENIANA NOTURNA,,AMB HCO,HSO,REF,,,,TUBO DIGESTIVO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AUDIOMETRIA TONAL LIMIAR,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AUDIOMETRIA TONAL LIMIAR CONDICIONADA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AUDIOMETRIA VOCAL - PESQUISA DE LIMIAR DE DISCRIMINAÇÃO/INTELIGIBILIDADE (LOGOAUDIOMETRIA),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AUDIOMETRIA VOCAL COM MENSAGEM COMPETITIVA (COM DIRETRIZ DE UTILIZAÇÃO),,AMB HCO,HSO,REF,,,5.0,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,106,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AVALIAÇÃO DO PROCESSAMENTO AUDITIVO CENTRAL (COM DIRETRIZ DE UTILIZAÇÃO),,AMB HCO,HSO,REF,,,5.0,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,EEG INTRA-OPERATÓRIO PARA MONITORIZAÇÃO CIRÚRGICA NÃO NEUROLÓGICA (EEG/IO),,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,ELETROENCEFALOGRAMA DIGITAL QUANTITATIVO (MAPEAMENTO CEREBRAL) COM OU SEM ANÁLISE DE,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,PAC,,,SISTEMA NERVOSO,,,,
,,COERÊNCIA,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ELETROCOCLEOGRAFIA (ECOCHG),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ELETROCORTICOGRAFIA INTRA-OPERATÓRIA (ECOG),,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,"ELETROENCEFALOGRAMA ESPECIAL: TERAPIA INTENSIVA, MORTE CEREBRAL, SONO, SEDAÇÃO, EEG",,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,PROLONGADO,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,"ELETROENCEFALOGRAMA DE ROTINA, VIGÍLIA OU SONO, HIPERVENTILAÇÃO, FOTOESTIMULAÇÃO,",,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,ANALÓGICO OU DIGITAL (EEG/R),,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ELETROGLOTOGRAFIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,ELETRONEUROMIOGRAFIA DE QUALQUER SEGMENTO COM OU SEM REGISTRO DE MOVIMENTO,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,INVOLUNTÁRIO,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ELETRONEUROMIOGRAFIA GENITOPERINEAL,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ELETRO-OCULOGRAFIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ELETRO-RETINOGRAFIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,EMG PARA MONITORAÇÃO DE QUIMODENERVAÇÃO,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,EMG QUANTITATIVA OU EMG DE FIBRA ÚNICA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ESPECTROGRAFIA VOCAL,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,GUSTOMETRIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,IMPEDANCIOMETRIA (MEDIDAS DE IMITÂNCIA ACÚSTICA),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MÉTODO DE PROETZ,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,OSCILOMETRIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,107,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,EMISSÕES OTOACÚSTICAS EVOCADAS (TRANSIENTES OU PRODUTO DE DISTORÇÃO) - TESTE DA ORELHINHA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PESQUISA DE PARES CRANIANOS RELACIONADOS COM O VIII PAR,,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PESQUISA DE POTENCIAIS EVOCADOS AUDITIVOS DE TRONCO CEREBRAL (BERA),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PESQUISA DO FENÔMENO DE TULLIO,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POLIGRAFIA DE RECÉM-NASCIDO (PG/RN),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,POLISSONOGRAFIA COM EEG DE NOITE INTEIRA COM OU SEM TESTE DE CPAP/BIPAP NASAL (INCLUI,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,POLISSONOGRAMAS),,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL EVOCADO AUDITIVO DE ESTADO ESTÁVEL - PEAEE (STEADY STATE),,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL EVOCADO AUDITIVO DE MÉDIA LATÊNCIA (PEA-ML),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL EVOCADO GÊNITO-CORTICAL (PEGC),,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL EVOCADO MOTOR - PEM,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL EVOCADO P300,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL EVOCADO SOMATO-SENSITIVO - MEMBROS INFERIORES E SUPERIORES (PESS),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL SOMATO-SENSITIVO PARA LOCALIZAÇÃO FUNCIONAL DA ÁREA CENTRAL,,HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,POTENCIAL VISUAL EVOCADO (PEV),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PROVAS DE FUNÇÃO TUBÁRIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,RINOMANOMETRIA,,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,TESTE DE LATÊNCIAS MÚLTIPLAS DE SONO (TLMS),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,VÍDEO-ELETROENCEFALOGRAFIA CONTÍNUA NÃO INVASIVA (VÍDEO EEG/NT),,AMB HCO,HSO,REF,,,,SISTEMA NERVOSO,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AVALIAÇÃO MUSCULAR POR DINAMOMETRIA COMPUTADORIZADA (ISOCINÉTICA),,AMB HCO,HSO,REF,,,,EXAMES ÓSTEO - MÚSCULO - ARTICULARES,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,108,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO,CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,CURVA I/T - MEDIDA DE LATÊNCIA DE NERVO PERIFÉRICO,,AMB HCO,HSO,REF,,,,EXAMES ÓSTEO - MÚSCULO - ARTICULARES,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,SISTEMA TRIDIMENSIONAL DE AVALIAÇÃO DO MOVIMENTO QUE INCLUI VÍDEO ACOPLADO À PLATAFORMA DA,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,,,AMB HCO,HSO,REF,,,,EXAMES ÓSTEO - MÚSCULO - ARTICULARES,,,,
,,FORÇA E ELETROMIOGRAFIA,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,DETERMINAÇÃO DAS PRESSÕES RESPIRATÓRIAS MÁXIMAS,,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,DETERMINAÇÃO DOS VOLUMES PULMONARES POR PLETISMOGRAFIA OU POR DILUIÇÃO DE GASES,,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MEDIDA DA DIFUSÃO DO MONÓXIDO DE CARBONO,,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,MEDIDA DE PICO DE FLUXO EXPIRATÓRIO,,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,PROVA DE FUNÇÃO PULMONAR COMPLETA (OU ESPIROMETRIA),,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,RESISTÊNCIA DAS VIAS AÉREAS POR OSCILOMETRIA,,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,,ELETROFISIOLÓGICOS / MECÂNICOS E,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,RESISTÊNCIA DAS VIAS AÉREAS POR PLETISMOGRAFIA,,AMB HCO,HSO,REF,,,,FUNÇÃO RESPIRATÓRIA,,,,
,,,,,,,,,,,FUNCIONAIS,TERAPÊUTICOS,,
,,,,,,,,,,ENDOSCOPIA DIAGNÓSTICA OU,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AVALIAÇÃO ENDOSCÓPICA DA DEGLUTIÇÃO (FEES),,AMB HCO,HSO,REF,,,,,ENDOSCÓPICOS,,,
,,,,,,,,,,INTERVENCIONISTA,,TERAPÊUTICOS,,
,,,,,,,,,,ENDOSCOPIA DIAGNÓSTICA OU,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,AMNIOSCOPIA,,AMB HCO,HSO,REF,,,,,ENDOSCÓPICOS,,,
,,,,,,,,,,INTERVENCIONISTA,,TERAPÊUTICOS,,
,,,,,,,,,,ENDOSCOPIA DIAGNÓSTICA OU,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,ARITENOIDECTOMIA MICROCIRÚRGICA ENDOSCÓPICA,,HCO,HSO,REF,,,,,ENDOSCÓPICOS,,,
,,,,,,,,,,INTERVENCIONISTA,,TERAPÊUTICOS,,
,,,,,,,,,,ENDOSCOPIA DIAGNÓSTICA OU,,PROCEDIMENTOS DIAGNÓSTICOS E,,
,,BIÓPSIAS POR LAPAROSCOPIA,,HCO,HSO,REF,,,,,ENDOSCÓPICOS,,,
,,,,,,,,,,INTERVENCIONISTA,,TERAPÊUTICOS,,
